status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
246675545449582_279270198856783,photo,2012-10-19 01:15:00,31,15,0,31,0,0,0,0,0,,,,
246675545449582_279057442211392,photo,2012-10-18 10:37:00,45,5,0,45,0,0,0,0,0,,,,
246675545449582_279026645547805,photo,2012-10-18 08:55:00,35,24,0,35,0,0,0,0,0,,,,
246675545449582_279011958882607,photo,2012-10-18 08:09:00,38,30,0,38,0,0,0,0,0,,,,
246675545449582_278994208884382,photo,2012-10-18 07:19:00,26,11,0,26,0,0,0,0,0,,,,
246675545449582_278986572218479,photo,2012-10-18 06:53:00,35,11,0,35,0,0,0,0,0,,,,
246675545449582_278670215583448,photo,2012-10-17 08:59:00,53,36,0,53,0,0,0,0,0,,,,
246675545449582_278647422252394,photo,2012-10-17 07:38:00,26,0,0,26,0,0,0,0,0,,,,
246675545449582_278583092258827,photo,2012-10-17 03:19:00,16,0,0,16,0,0,0,0,0,,,,
246675545449582_278578708925932,photo,2012-10-17 02:54:00,28,7,0,28,0,0,0,0,0,,,,
246675545449582_278571308926672,photo,2012-10-17 02:09:00,16,1,1,16,0,0,0,0,0,,,,
246675545449582_278297142287422,photo,2012-10-16 09:15:00,26,16,0,26,0,0,0,0,0,,,,
246675545449582_278288792288257,photo,2012-10-16 08:44:00,26,11,0,26,0,0,0,0,0,,,,
246675545449582_278281158955687,photo,2012-10-16 08:16:00,27,14,0,27,0,0,0,0,0,,,,
246675545449582_278267915623678,photo,2012-10-16 07:29:00,33,6,0,33,0,0,0,0,0,,,,
246675545449582_278264192290717,photo,2012-10-16 07:14:00,27,8,0,27,0,0,0,0,0,,,,
246675545449582_278262148957588,photo,2012-10-16 07:07:00,37,10,0,37,0,0,0,0,0,,,,
246675545449582_277893028994500,photo,2012-10-15 08:24:00,23,5,1,23,0,0,0,0,0,,,,
246675545449582_277891995661270,photo,2012-10-15 08:21:00,13,0,0,13,0,0,0,0,0,,,,
246675545449582_277891108994692,photo,2012-10-15 08:19:00,17,8,0,17,0,0,0,0,0,,,,
246675545449582_277874808996322,photo,2012-10-15 07:30:00,30,0,0,30,0,0,0,0,0,,,,
246675545449582_277873088996494,photo,2012-10-15 07:23:00,18,13,0,18,0,0,0,0,0,,,,
246675545449582_277868318996971,photo,2012-10-15 07:06:00,30,9,0,30,0,0,0,0,0,,,,
246675545449582_277866735663796,photo,2012-10-15 06:57:00,26,7,0,26,0,0,0,0,0,,,,
246675545449582_277789612338175,photo,2012-10-15 01:01:00,16,9,0,16,0,0,0,0,0,,,,
246675545449582_277536519030151,photo,2012-10-14 07:56:00,47,5,0,47,0,0,0,0,0,,,,
246675545449582_277256619058141,photo,2012-10-13 11:49:00,16,7,0,16,0,0,0,0,0,,,,
246675545449582_277141749069628,photo,2012-10-13 04:53:00,13,9,1,13,0,0,0,0,0,,,,
246675545449582_277141575736312,photo,2012-10-13 04:52:00,32,13,1,32,0,0,0,0,0,,,,
246675545449582_277091339074669,photo,2012-10-13 01:18:00,21,11,0,21,0,0,0,0,0,,,,
246675545449582_276845815765888,photo,2012-10-12 08:47:00,24,8,0,24,0,0,0,0,0,,,,
246675545449582_276759712441165,photo,2012-10-12 03:58:00,22,4,0,22,0,0,0,0,0,,,,
246675545449582_276759475774522,photo,2012-10-12 03:57:00,14,2,0,14,0,0,0,0,0,,,,
246675545449582_276555725794897,photo,2012-10-11 12:54:00,24,12,3,24,0,0,0,0,0,,,,
246675545449582_276173655833104,photo,2012-10-10 10:34:00,24,1,0,24,0,0,0,0,0,,,,
246675545449582_276087579175045,photo,2012-10-10 05:04:00,18,20,0,18,0,0,0,0,0,,,,
246675545449582_275813012535835,photo,2012-10-09 09:25:00,14,2,0,14,0,0,0,0,0,,,,
246675545449582_275803235870146,photo,2012-10-09 08:53:00,17,4,0,17,0,0,0,0,0,,,,
246675545449582_275802545870215,photo,2012-10-09 08:50:00,14,0,0,14,0,0,0,0,0,,,,
246675545449582_275800719203731,photo,2012-10-09 08:46:00,16,0,0,16,0,0,0,0,0,,,,
246675545449582_275798385870631,photo,2012-10-09 08:38:00,15,0,0,15,0,0,0,0,0,,,,
246675545449582_275389539244849,photo,2012-10-08 04:47:00,11,1,0,11,0,0,0,0,0,,,,
246675545449582_275381909245612,photo,2012-10-08 04:01:00,15,0,1,15,0,0,0,0,0,,,,
246675545449582_275356929248110,photo,2012-10-08 01:35:00,15,1,0,15,0,0,0,0,0,,,,
246675545449582_275153862601750,photo,2012-10-07 11:18:00,16,8,0,16,0,0,0,0,0,,,,
246675545449582_274987499285053,photo,2012-10-06 23:49:00,14,0,0,14,0,0,0,0,0,,,,
246675545449582_274760999307703,photo,2012-10-06 09:40:00,17,0,0,17,0,0,0,0,0,,,,
246675545449582_274691799314623,photo,2012-10-06 05:24:00,0,0,1,0,0,0,0,0,0,,,,
246675545449582_274685602648576,photo,2012-10-06 04:55:00,32,2,0,32,0,0,0,0,0,,,,
246675545449582_274629355987534,photo,2012-10-06 01:45:00,29,7,5,29,0,0,0,0,0,,,,
246675545449582_274592325991237,photo,2012-10-05 23:15:00,19,12,0,19,0,0,0,0,0,,,,
246675545449582_274347526015717,photo,2012-10-05 08:26:00,49,5,0,49,0,0,0,0,0,,,,
246675545449582_274299866020483,photo,2012-10-05 05:30:00,62,25,1,62,0,0,0,0,0,,,,
246675545449582_274232639360539,photo,2012-10-04 23:28:00,9,11,0,9,0,0,0,0,0,,,,
246675545449582_274012209382582,photo,2012-10-04 08:57:00,33,7,0,33,0,0,0,0,0,,,,
246675545449582_274005049383298,photo,2012-10-04 08:35:00,40,28,0,40,0,0,0,0,0,,,,
246675545449582_273704726079997,photo,2012-10-03 10:26:00,46,31,0,46,0,0,0,0,0,,,,
246675545449582_273682662748870,photo,2012-10-03 09:10:00,31,11,0,31,0,0,0,0,0,,,,
246675545449582_273566702760466,photo,2012-10-02 23:11:00,15,0,0,15,0,0,0,0,0,,,,
246675545449582_273362369447566,photo,2012-10-02 09:16:00,40,17,0,40,0,0,0,0,0,,,,
246675545449582_273306249453178,photo,2012-10-02 05:15:00,20,5,0,20,0,0,0,0,0,,,,
246675545449582_273029492814187,photo,2012-10-01 10:00:00,32,9,1,32,0,0,0,0,0,,,,
246675545449582_273022156148254,photo,2012-10-01 09:40:00,34,11,1,34,0,0,0,0,0,,,,
246675545449582_272959652821171,photo,2012-10-01 05:50:00,14,0,0,14,0,0,0,0,0,,,,
246675545449582_272936372823499,photo,2012-10-01 03:32:00,16,10,2,16,0,0,0,0,0,,,,
246675545449582_272869222830214,photo,2012-09-30 21:55:00,5,0,1,5,0,0,0,0,0,,,,
246675545449582_272868729496930,photo,2012-09-30 21:51:00,21,0,0,21,0,0,0,0,0,,,,
246675545449582_272707372846399,photo,2012-09-30 10:53:00,18,1,0,18,0,0,0,0,0,,,,
246675545449582_272692246181245,photo,2012-09-30 10:21:00,14,6,0,14,0,0,0,0,0,,,,
246675545449582_272688006181669,photo,2012-09-30 10:06:00,23,0,0,23,0,0,0,0,0,,,,
246675545449582_272685536181916,photo,2012-09-30 09:58:00,20,22,0,20,0,0,0,0,0,,,,
246675545449582_272684156182054,photo,2012-09-30 09:53:00,24,24,0,24,0,0,0,0,0,,,,
246675545449582_272674222849714,photo,2012-09-30 09:12:00,24,30,0,24,0,0,0,0,0,,,,
246675545449582_272673762849760,photo,2012-09-30 09:10:00,19,25,0,19,0,0,0,0,0,,,,
246675545449582_272574246193045,photo,2012-09-30 01:50:00,4,0,0,4,0,0,0,0,0,,,,
246675545449582_272525789531224,photo,2012-09-29 21:51:00,35,7,0,35,0,0,0,0,0,,,,
246675545449582_272366346213835,photo,2012-09-29 11:19:00,15,4,0,15,0,0,0,0,0,,,,
246675545449582_272343856216084,photo,2012-09-29 10:02:00,16,2,0,16,0,0,0,0,0,,,,
246675545449582_272337906216679,photo,2012-09-29 09:44:00,20,6,0,20,0,0,0,0,0,,,,
246675545449582_272319106218559,photo,2012-09-29 08:57:00,15,18,0,15,0,0,0,0,0,,,,
246675545449582_272307732886363,photo,2012-09-29 08:24:00,23,4,0,23,0,0,0,0,0,,,,
246675545449582_272303782886758,photo,2012-09-29 08:12:00,18,0,0,18,0,0,0,0,0,,,,
246675545449582_272302989553504,photo,2012-09-29 08:09:00,16,4,0,16,0,0,0,0,0,,,,
246675545449582_272292469554556,photo,2012-09-29 07:43:00,17,1,0,17,0,0,0,0,0,,,,
246675545449582_272262656224204,photo,2012-09-29 05:30:00,15,11,0,15,0,0,0,0,0,,,,
246675545449582_272229679560835,photo,2012-09-29 02:33:00,27,1,0,27,0,0,0,0,0,,,,
246675545449582_271967746253695,photo,2012-09-28 09:03:00,25,6,0,25,0,0,0,0,0,,,,
246675545449582_271902172926919,photo,2012-09-28 05:19:00,24,8,0,24,0,0,0,0,0,,,,
246675545449582_271901756260294,photo,2012-09-28 05:15:00,14,0,1,14,0,0,0,0,0,,,,
246675545449582_271643249619478,photo,2012-09-27 09:59:00,22,3,0,22,0,0,0,0,0,,,,
246675545449582_271642909619512,photo,2012-09-27 09:58:00,15,3,0,15,0,0,0,0,0,,,,
246675545449582_271642262952910,photo,2012-09-27 09:55:00,34,44,0,34,0,0,0,0,0,,,,
246675545449582_271585902958546,photo,2012-09-27 06:31:00,14,3,9,14,0,0,0,0,0,,,,
246675545449582_271565259627277,photo,2012-09-27 04:42:00,18,2,0,18,0,0,0,0,0,,,,
246675545449582_271565086293961,photo,2012-09-27 04:41:00,13,3,0,13,0,0,0,0,0,,,,
246675545449582_271563432960793,photo,2012-09-27 04:30:00,14,1,0,14,0,0,0,0,0,,,,
246675545449582_271548896295580,photo,2012-09-27 03:04:00,30,0,1,30,0,0,0,0,0,,,,
246675545449582_271535699630233,photo,2012-09-27 01:39:00,30,8,0,30,0,0,0,0,0,,,,
246675545449582_271328582984278,photo,2012-09-26 10:45:00,18,3,0,18,0,0,0,0,0,,,,
246675545449582_271244626326007,photo,2012-09-26 05:12:00,24,2,0,24,0,0,0,0,0,,,,
246675545449582_271226522994484,photo,2012-09-26 03:36:00,21,0,0,21,0,0,0,0,0,,,,
246675545449582_271222176328252,photo,2012-09-26 03:11:00,8,16,0,8,0,0,0,0,0,,,,
246675545449582_271208546329615,photo,2012-09-26 01:53:00,23,3,0,23,0,0,0,0,0,,,,
246675545449582_271168666333603,photo,2012-09-25 22:15:00,27,2,0,27,0,0,0,0,0,,,,
246675545449582_271026703014466,photo,2012-09-25 11:54:00,9,10,0,9,0,0,0,0,0,,,,
246675545449582_270971346353335,photo,2012-09-25 08:36:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_270925296357940,photo,2012-09-25 04:57:00,22,1,0,22,0,0,0,0,0,,,,
246675545449582_270910413026095,photo,2012-09-25 03:36:00,18,6,0,18,0,0,0,0,0,,,,
246675545449582_270627099721093,photo,2012-09-24 08:46:00,17,6,0,17,0,0,0,0,0,,,,
246675545449582_270625759721227,photo,2012-09-24 08:40:00,18,0,0,18,0,0,0,0,0,,,,
246675545449582_270577616392708,photo,2012-09-24 05:24:00,16,2,0,16,0,0,0,0,0,,,,
246675545449582_270543859729417,photo,2012-09-24 02:05:00,16,0,0,16,0,0,0,0,0,,,,
246675545449582_270532653063871,photo,2012-09-24 01:00:00,13,2,2,13,0,0,0,0,0,,,,
246675545449582_270321023085034,photo,2012-09-23 11:14:00,19,3,0,19,0,0,0,0,0,,,,
246675545449582_270258309757972,photo,2012-09-23 08:58:00,2,0,0,2,0,0,0,0,0,,,,
246675545449582_270251516425318,photo,2012-09-23 08:31:00,17,1,0,17,0,0,0,0,0,,,,
246675545449582_270247599759043,photo,2012-09-23 08:16:00,14,1,0,14,0,0,0,0,0,,,,
246675545449582_270073253109811,photo,2012-09-22 21:20:00,2,0,0,2,0,0,0,0,0,,,,
246675545449582_269832636467206,photo,2012-09-22 08:50:00,13,2,0,13,0,0,0,0,0,,,,
246675545449582_269825436467926,photo,2012-09-22 08:28:00,1,0,0,1,0,0,0,0,0,,,,
246675545449582_269824026468067,photo,2012-09-22 08:21:00,18,3,0,18,0,0,0,0,0,,,,
246675545449582_269819469801856,photo,2012-09-22 08:06:00,23,7,0,23,0,0,0,0,0,,,,
246675545449582_269818969801906,photo,2012-09-22 08:04:00,17,1,0,17,0,0,0,0,0,,,,
246675545449582_269770969806706,photo,2012-09-22 04:27:00,17,6,0,17,0,0,0,0,0,,,,
246675545449582_269764473140689,photo,2012-09-22 03:48:00,14,1,0,14,0,0,0,0,0,,,,
246675545449582_269534349830368,photo,2012-09-22 02:22:00,1,0,1,1,0,0,0,0,0,,,,
246675545449582_269703849813418,photo,2012-09-21 22:37:00,10,1,0,10,0,0,0,0,0,,,,
246675545449582_269683413148795,photo,2012-09-21 21:04:00,13,12,0,13,0,0,0,0,0,,,,
246675545449582_269493313167805,photo,2012-09-21 09:49:00,35,25,0,35,0,0,0,0,0,,,,
246675545449582_269421366508333,photo,2012-09-21 05:59:00,4,0,0,4,0,0,0,0,0,,,,
246675545449582_269414443175692,photo,2012-09-21 05:25:00,15,12,0,15,0,0,0,0,0,,,,
246675545449582_269412903175846,photo,2012-09-21 05:15:00,11,6,0,11,0,0,0,0,0,,,,
246675545449582_269392089844594,photo,2012-09-21 03:03:00,8,15,0,8,0,0,0,0,0,,,,
246675545449582_269386399845163,photo,2012-09-21 02:25:00,11,3,0,11,0,0,0,0,0,,,,
246675545449582_269379829845820,photo,2012-09-21 01:50:00,22,6,0,22,0,0,0,0,0,,,,
246675545449582_269163623200774,photo,2012-09-20 11:25:00,10,6,0,10,0,0,0,0,0,,,,
246675545449582_269159936534476,photo,2012-09-20 11:11:00,11,6,0,11,0,0,0,0,0,,,,
246675545449582_269026903214446,photo,2012-09-20 02:31:00,14,23,0,14,0,0,0,0,0,,,,
246675545449582_268760003241136,photo,2012-09-19 10:07:00,21,5,0,21,0,0,0,0,0,,,,
246675545449582_268676796582790,photo,2012-09-19 04:30:00,26,4,0,26,0,0,0,0,0,,,,
246675545449582_268673079916495,photo,2012-09-19 04:08:00,25,9,1,25,0,0,0,0,0,,,,
246675545449582_268657659918037,photo,2012-09-19 02:41:00,10,11,0,10,0,0,0,0,0,,,,
246675545449582_268657223251414,photo,2012-09-19 02:38:00,11,2,0,11,0,0,0,0,0,,,,
246675545449582_268656019918201,photo,2012-09-19 02:30:00,22,7,0,22,0,0,0,0,0,,,,
246675545449582_268655613251575,photo,2012-09-19 02:28:00,11,1,1,11,0,0,0,0,0,,,,
246675545449582_268655153251621,photo,2012-09-19 02:25:00,14,2,1,14,0,0,0,0,0,,,,
246675545449582_268643069919496,photo,2012-09-19 01:01:00,33,17,0,33,0,0,0,0,0,,,,
246675545449582_268344216616048,photo,2012-09-18 08:28:00,19,7,0,19,0,0,0,0,0,,,,
246675545449582_268259693291167,photo,2012-09-18 02:54:00,27,2,0,27,0,0,0,0,0,,,,
246675545449582_268245649959238,photo,2012-09-18 01:42:00,20,16,0,20,0,0,0,0,0,,,,
246675545449582_268219903295146,photo,2012-09-17 23:16:00,27,13,0,27,0,0,0,0,0,,,,
246675545449582_268212886629181,photo,2012-09-17 22:35:00,19,18,0,19,0,0,0,0,0,,,,
246675545449582_268198703297266,photo,2012-09-17 21:47:00,10,9,0,10,0,0,0,0,0,,,,
246675545449582_268001059983697,photo,2012-09-17 10:01:00,27,18,1,27,0,0,0,0,0,,,,
246675545449582_267979753319161,photo,2012-09-17 08:40:00,87,28,0,87,0,0,0,0,0,,,,
246675545449582_267974173319719,photo,2012-09-17 08:21:00,24,7,0,24,0,0,0,0,0,,,,
246675545449582_267889246661545,photo,2012-09-17 01:51:00,16,4,0,16,0,0,0,0,0,,,,
246675545449582_267675160016287,photo,2012-09-16 11:52:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_267673203349816,photo,2012-09-16 11:44:00,16,5,0,16,0,0,0,0,0,,,,
246675545449582_267672853349851,photo,2012-09-16 11:43:00,21,8,0,21,0,0,0,0,0,,,,
246675545449582_267636310020172,photo,2012-09-16 10:23:00,28,1,1,28,0,0,0,0,0,,,,
246675545449582_267632010020602,photo,2012-09-16 10:07:00,20,0,0,20,0,0,0,0,0,,,,
246675545449582_267627256687744,photo,2012-09-16 09:51:00,15,3,0,15,0,0,0,0,0,,,,
246675545449582_267621146688355,photo,2012-09-16 09:29:00,36,5,0,36,0,0,0,0,0,,,,
246675545449582_267619420021861,photo,2012-09-16 09:22:00,23,0,0,23,0,0,0,0,0,,,,
246675545449582_267567916693678,photo,2012-09-16 06:04:00,31,12,0,31,0,0,0,0,0,,,,
246675545449582_267567370027066,photo,2012-09-16 06:01:00,19,0,0,19,0,0,0,0,0,,,,
246675545449582_267500610033742,photo,2012-09-16 02:03:00,16,4,0,16,0,0,0,0,0,,,,
246675545449582_267495986700871,photo,2012-09-16 01:36:00,30,11,0,30,0,0,0,0,0,,,,
246675545449582_267464506704019,photo,2012-09-16 00:01:00,22,2,0,22,0,0,0,0,0,,,,
246675545449582_267451163372020,photo,2012-09-15 22:50:00,14,1,2,14,0,0,0,0,0,,,,
246675545449582_267159886734481,photo,2012-09-15 05:14:00,11,7,0,11,0,0,0,0,0,,,,
246675545449582_267151946735275,photo,2012-09-15 04:28:00,21,4,0,21,0,0,0,0,0,,,,
246675545449582_267133743403762,photo,2012-09-15 02:35:00,30,12,0,30,0,0,0,0,0,,,,
246675545449582_266741873442949,photo,2012-09-13 21:56:00,37,13,0,37,0,0,0,0,0,,,,
246675545449582_266722150111588,photo,2012-09-13 20:33:00,10,5,0,10,0,0,0,0,0,,,,
246675545449582_266575680126235,photo,2012-09-13 11:02:00,21,6,0,21,0,0,0,0,0,,,,
246675545449582_266574983459638,photo,2012-09-13 10:59:00,15,1,0,15,0,0,0,0,0,,,,
246675545449582_266477330136070,photo,2012-09-13 03:53:00,19,3,0,19,0,0,0,0,0,,,,
246675545449582_266475326802937,photo,2012-09-13 03:39:00,14,1,0,14,0,0,0,0,0,,,,
246675545449582_266145073502629,photo,2012-09-12 02:30:00,14,8,0,14,0,0,0,0,0,,,,
246675545449582_265611280222675,photo,2012-09-10 12:21:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_265568490226954,photo,2012-09-10 10:04:00,14,12,0,14,0,0,0,0,0,,,,
246675545449582_265562240227579,photo,2012-09-10 09:43:00,16,3,0,16,0,0,0,0,0,,,,
246675545449582_265548726895597,photo,2012-09-10 08:59:00,16,0,0,16,0,0,0,0,0,,,,
246675545449582_265533533563783,photo,2012-09-10 08:09:00,20,3,0,20,0,0,0,0,0,,,,
246675545449582_265524703564666,photo,2012-09-10 07:36:00,30,10,0,30,0,0,0,0,0,,,,
246675545449582_265504066900063,photo,2012-09-10 06:49:00,14,8,0,14,0,0,0,0,0,,,,
246675545449582_265437903573346,photo,2012-09-10 00:59:00,35,10,0,35,0,0,0,0,0,,,,
246675545449582_265420880241715,photo,2012-09-09 23:23:00,21,4,0,21,0,0,0,0,0,,,,
246675545449582_265417793575357,photo,2012-09-09 23:05:00,20,7,0,20,0,0,0,0,0,,,,
246675545449582_265408963576240,photo,2012-09-09 22:15:00,22,10,13,22,0,0,0,0,0,,,,
246675545449582_265215636928906,photo,2012-09-09 10:13:00,32,14,0,32,0,0,0,0,0,,,,
246675545449582_265168940266909,photo,2012-09-09 07:41:00,12,6,0,12,0,0,0,0,0,,,,
246675545449582_265165350267268,photo,2012-09-09 07:28:00,11,6,0,11,0,0,0,0,0,,,,
246675545449582_265109326939537,photo,2012-09-09 03:08:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_265097336940736,photo,2012-09-09 02:06:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_265096510274152,photo,2012-09-09 02:01:00,16,1,0,16,0,0,0,0,0,,,,
246675545449582_265078393609297,photo,2012-09-09 00:29:00,21,5,1,21,0,0,0,0,0,,,,
246675545449582_264938946956575,photo,2012-09-08 14:02:00,14,2,0,14,0,0,0,0,0,,,,
246675545449582_264843656966104,photo,2012-09-08 08:28:00,16,3,0,16,0,0,0,0,0,,,,
246675545449582_264772010306602,photo,2012-09-08 02:40:00,14,0,0,14,0,0,0,0,0,,,,
246675545449582_264495450334258,photo,2012-09-07 07:39:00,22,12,0,22,0,0,0,0,0,,,,
246675545449582_264494350334368,photo,2012-09-07 07:35:00,18,0,0,18,0,0,0,0,0,,,,
246675545449582_264448380338965,photo,2012-09-07 04:32:00,25,10,0,25,0,0,0,0,0,,,,
246675545449582_264397323677404,photo,2012-09-07 00:21:00,22,28,0,22,0,0,0,0,0,,,,
246675545449582_264383847012085,photo,2012-09-06 23:17:00,9,6,0,9,0,0,0,0,0,,,,
246675545449582_264177843699352,photo,2012-09-06 09:16:00,16,3,0,16,0,0,0,0,0,,,,
246675545449582_264173007033169,photo,2012-09-06 09:01:00,16,7,0,16,0,0,0,0,0,,,,
246675545449582_264167870367016,photo,2012-09-06 08:43:00,25,5,0,25,0,0,0,0,0,,,,
246675545449582_264166627033807,photo,2012-09-06 08:38:00,12,5,0,12,0,0,0,0,0,,,,
246675545449582_264092513707885,photo,2012-09-06 03:06:00,18,2,0,18,0,0,0,0,0,,,,
246675545449582_264089710374832,photo,2012-09-06 02:52:00,19,12,0,19,0,0,0,0,0,,,,
246675545449582_264081010375702,photo,2012-09-06 02:03:00,25,0,0,25,0,0,0,0,0,,,,
246675545449582_264078163709320,photo,2012-09-06 01:48:00,23,11,0,23,0,0,0,0,0,,,,
246675545449582_264069283710208,photo,2012-09-06 01:13:00,14,3,0,14,0,0,0,0,0,,,,
246675545449582_263857413731395,photo,2012-09-05 10:28:00,24,3,0,24,0,0,0,0,0,,,,
246675545449582_263839097066560,photo,2012-09-05 09:33:00,36,8,0,36,0,0,0,0,0,,,,
246675545449582_263829537067516,photo,2012-09-05 09:00:00,22,6,0,22,0,0,0,0,0,,,,
246675545449582_263761370407666,photo,2012-09-05 04:15:00,28,6,0,28,0,0,0,0,0,,,,
246675545449582_263700433747093,photo,2012-09-04 22:18:00,15,10,0,15,0,0,0,0,0,,,,
246675545449582_263520797098390,photo,2012-09-04 09:58:00,22,5,0,22,0,0,0,0,0,,,,
246675545449582_263516363765500,photo,2012-09-04 09:41:00,21,1,0,21,0,0,0,0,0,,,,
246675545449582_263425623774574,photo,2012-09-04 03:01:00,32,7,0,32,0,0,0,0,0,,,,
246675545449582_263392330444570,photo,2012-09-03 23:35:00,19,1,3,19,0,0,0,0,0,,,,
246675545449582_263378787112591,photo,2012-09-03 22:27:00,12,5,0,12,0,0,0,0,0,,,,
246675545449582_263019493815187,photo,2012-09-02 21:01:00,12,3,0,12,0,0,0,0,0,,,,
246675545449582_262836620500141,photo,2012-09-02 08:50:00,22,11,0,22,0,0,0,0,0,,,,
246675545449582_262833670500436,photo,2012-09-02 08:40:00,17,2,0,17,0,0,0,0,0,,,,
246675545449582_262748423842294,photo,2012-09-02 02:54:00,13,0,0,13,0,0,0,0,0,,,,
246675545449582_262505383866598,photo,2012-09-01 09:24:00,24,2,2,24,0,0,0,0,0,,,,
246675545449582_262499530533850,photo,2012-09-01 09:06:00,16,10,0,16,0,0,0,0,0,,,,
246675545449582_262456187204851,photo,2012-09-01 06:30:00,19,17,1,19,0,0,0,0,0,,,,
246675545449582_262453763871760,photo,2012-09-01 06:18:00,31,13,0,31,0,0,0,0,0,,,,
246675545449582_262437227206747,photo,2012-09-01 04:42:00,11,4,0,11,0,0,0,0,0,,,,
246675545449582_262394260544377,photo,2012-09-01 00:41:00,21,0,0,21,0,0,0,0,0,,,,
246675545449582_262390667211403,photo,2012-09-01 00:28:00,17,5,0,17,0,0,0,0,0,,,,
246675545449582_262385753878561,photo,2012-09-01 00:04:00,23,0,0,23,0,0,0,0,0,,,,
246675545449582_262381960545607,photo,2012-08-31 23:42:00,17,2,2,17,0,0,0,0,0,,,,
246675545449582_262228000561003,photo,2012-08-31 12:32:00,23,2,2,23,0,0,0,0,0,,,,
246675545449582_262193007231169,photo,2012-08-31 10:40:00,16,3,0,16,0,0,0,0,0,,,,
246675545449582_262067997243670,photo,2012-08-31 01:02:00,22,4,0,22,0,0,0,0,0,,,,
246675545449582_262037750580028,photo,2012-08-30 23:17:00,14,7,0,14,0,0,0,0,0,,,,
246675545449582_262033603913776,photo,2012-08-30 22:56:00,25,2,0,25,0,0,0,0,0,,,,
246675545449582_261811090602694,photo,2012-08-30 10:05:00,19,6,0,19,0,0,0,0,0,,,,
246675545449582_261792043937932,photo,2012-08-30 09:00:00,11,4,0,11,0,0,0,0,0,,,,
246675545449582_261790867271383,photo,2012-08-30 08:56:00,21,12,0,21,0,0,0,0,0,,,,
246675545449582_261711457279324,photo,2012-08-30 04:06:00,12,2,0,12,0,0,0,0,0,,,,
246675545449582_261696393947497,photo,2012-08-30 02:41:00,12,14,0,12,0,0,0,0,0,,,,
246675545449582_261641123953024,photo,2012-08-29 21:52:00,12,0,0,12,0,0,0,0,0,,,,
246675545449582_261415360642267,photo,2012-08-29 08:45:00,36,5,0,36,0,0,0,0,0,,,,
246675545449582_261320883985048,photo,2012-08-29 02:24:00,12,1,0,12,0,0,0,0,0,,,,
246675545449582_261292537321216,photo,2012-08-29 00:02:00,11,0,0,11,0,0,0,0,0,,,,
246675545449582_260972190686584,photo,2012-08-28 03:03:00,38,10,0,38,0,0,0,0,0,,,,
246675545449582_260925047357965,photo,2012-08-27 22:24:00,37,8,0,37,0,0,0,0,0,,,,
246675545449582_260764287374041,photo,2012-08-27 10:29:00,49,10,0,49,0,0,0,0,0,,,,
246675545449582_260698800713923,photo,2012-08-27 06:20:00,11,1,0,11,0,0,0,0,0,,,,
246675545449582_260687440715059,photo,2012-08-27 05:22:00,10,5,0,10,0,0,0,0,0,,,,
246675545449582_260677590716044,photo,2012-08-27 04:34:00,9,4,0,9,0,0,0,0,0,,,,
246675545449582_260677230716080,photo,2012-08-27 04:32:00,13,4,0,13,0,0,0,0,0,,,,
246675545449582_260672234049913,photo,2012-08-27 04:06:00,18,4,0,18,0,0,0,0,0,,,,
246675545449582_260627780721025,photo,2012-08-27 00:20:00,15,0,0,15,0,0,0,0,0,,,,
246675545449582_260422397408230,photo,2012-08-26 09:20:00,14,0,0,14,0,0,0,0,0,,,,
246675545449582_260346567415813,photo,2012-08-26 04:38:00,21,1,0,21,0,0,0,0,0,,,,
246675545449582_260343777416092,photo,2012-08-26 04:21:00,14,3,0,14,0,0,0,0,0,,,,
246675545449582_260342814082855,photo,2012-08-26 04:15:00,16,3,0,16,0,0,0,0,0,,,,
246675545449582_260339360749867,photo,2012-08-26 03:54:00,12,4,0,12,0,0,0,0,0,,,,
246675545449582_260338967416573,photo,2012-08-26 03:52:00,12,2,0,12,0,0,0,0,0,,,,
246675545449582_260337354083401,photo,2012-08-26 03:42:00,23,5,0,23,0,0,0,0,0,,,,
246675545449582_260336974083439,photo,2012-08-26 03:39:00,35,9,1,35,0,0,0,0,0,,,,
